demande_id,citoyen_id,type_demande,adresse_projet,code_postal,arrondissement,date_demande,date_decision,statut
1398,2027,PERMIS_CONSTRUIRE,70 Boulevard Baille,13010,9e,2025-04-29,2025-06-11,INSTRUCTION
1399,2980,AUTORISATION_TRAVAUX,153 Rue de Lodi,13010,16e,2023-03-11,2023-05-29,ENREGISTREE
1400,42,AUTORISATION_TRAVAUX,231 Rue de la République,13012,14e,2024-12-05,2025-02-01,INSTRUCTION
1401,1703,DECLARATION_PREALABLE,22 Rue Saint-Ferréol,13014,10e,2025-02-01,2025-05-04,ACCEPTEE
1402,2946,PERMIS_CONSTRUIRE,108 Rue d'Aubagne,13004,2e,2025-10-13,2025-10-24,ENREGISTREE
1403,1957,DECLARATION_PREALABLE,16 Avenue du Prado,13004,6e,2024-04-07,2024-07-13,ACCEPTEE
1404,2758,DECLARATION_PREALABLE,98 Boulevard National,13003,6e,2024-02-16,2024-05-05,REFUSEE
1405,338,AUTORISATION_TRAVAUX,117 Boulevard Baille,13015,13e,2025-08-09,2025-10-18,ACCEPTEE
1406,452,AUTORISATION_TRAVAUX,40 Rue Paradis,13004,11e,2025-02-07,2025-02-25,INSTRUCTION
1407,898,DECLARATION_PREALABLE,248 Rue de Rome,13010,13e,2024-03-30,2024-04-16,ENREGISTREE
1408,1114,AUTORISATION_TRAVAUX,68 Rue Saint-Ferréol,13009,4e,2023-01-31,2023-02-19,ACCEPTEE
1409,1570,DECLARATION_PREALABLE,61 Boulevard Baille,13004,4e,2024-01-12,2024-02-17,INSTRUCTION
1410,248,AUTORISATION_TRAVAUX,29 Rue de la République,13013,16e,2025-06-26,2025-08-23,ENREGISTREE
1411,832,AUTORISATION_TRAVAUX,1 Rue d'Aubagne,13012,14e,2023-09-13,2023-10-21,ENREGISTREE
1412,2732,AUTORISATION_TRAVAUX,79 Rue de la République,13014,5e,2025-05-03,2025-06-20,ENREGISTREE
1413,1813,DECLARATION_PREALABLE,178 Boulevard National,13011,10e,2025-04-24,2025-05-14,ACCEPTEE
1414,2453,DECLARATION_PREALABLE,113 Rue Saint-Ferréol,13014,6e,2024-12-23,2025-02-19,REFUSEE
1415,2786,DECLARATION_PREALABLE,50 Rue de la République,13009,14e,2025-02-27,2025-05-16,ENREGISTREE
1416,933,PERMIS_CONSTRUIRE,237 Rue de la République,13012,7e,2023-04-09,2023-05-28,ENREGISTREE
1417,2054,DECLARATION_PREALABLE,130 Rue d'Aubagne,13009,3e,2024-09-02,2024-09-17,ENREGISTREE
1418,2114,PERMIS_CONSTRUIRE,8 Boulevard Baille,13009,15e,2025-05-11,2025-09-05,REFUSEE
1419,382,PERMIS_CONSTRUIRE,59 Boulevard Baille,13007,7e,2024-03-24,2024-04-18,REFUSEE
1420,1811,AUTORISATION_TRAVAUX,151 Rue de la République,13001,16e,2023-05-11,2023-08-23,REFUSEE
1421,1816,AUTORISATION_TRAVAUX,87 Rue de Rome,13001,6e,2023-08-03,2023-10-19,INSTRUCTION
1422,1113,PERMIS_CONSTRUIRE,170 Rue de la République,13007,1e,2025-04-14,2025-08-05,ACCEPTEE
1423,373,PERMIS_CONSTRUIRE,24 Avenue du Prado,13003,16e,2025-03-28,2025-05-05,ENREGISTREE
1424,469,PERMIS_CONSTRUIRE,58 Avenue du Prado,13001,1e,2023-12-12,2024-02-20,INSTRUCTION
1425,1289,AUTORISATION_TRAVAUX,119 Rue de la République,13004,15e,2025-06-07,2025-06-27,REFUSEE
1426,1688,PERMIS_CONSTRUIRE,51 Rue de Rome,13013,2e,2025-02-13,2025-03-09,REFUSEE
1427,1243,PERMIS_CONSTRUIRE,155 Rue de la République,13013,5e,2023-07-09,2023-08-29,ENREGISTREE
1428,174,DECLARATION_PREALABLE,150 Rue Saint-Ferréol,13005,12e,2024-06-29,2024-09-21,ENREGISTREE
1429,2247,AUTORISATION_TRAVAUX,124 Rue de Rome,13002,3e,2024-10-11,2024-12-25,ACCEPTEE
1430,2241,PERMIS_CONSTRUIRE,224 Avenue du Prado,13009,2e,2023-02-21,2023-05-17,ENREGISTREE
1431,561,AUTORISATION_TRAVAUX,85 Rue de la République,13008,15e,2024-11-11,2025-01-02,ENREGISTREE
1432,1517,AUTORISATION_TRAVAUX,12 Rue de Rome,13002,4e,2024-11-11,2025-02-14,ACCEPTEE
1433,1405,AUTORISATION_TRAVAUX,23 Rue de Lodi,13002,7e,2024-06-06,2024-08-27,ACCEPTEE
1434,1947,DECLARATION_PREALABLE,97 Rue de Lodi,13013,8e,2025-10-10,2025-11-07,INSTRUCTION
1435,2021,DECLARATION_PREALABLE,82 Avenue du Prado,13015,15e,2025-03-12,2025-03-27,ACCEPTEE
1436,2482,PERMIS_CONSTRUIRE,17 Boulevard National,13007,4e,2023-06-24,2023-07-17,INSTRUCTION
1437,2652,PERMIS_CONSTRUIRE,231 Rue Paradis,13004,16e,2024-03-13,2024-06-12,INSTRUCTION
1438,1631,AUTORISATION_TRAVAUX,76 Boulevard Baille,13011,11e,2023-06-13,2023-07-21,ENREGISTREE
1439,1741,PERMIS_CONSTRUIRE,50 Rue d'Aubagne,13016,8e,2023-07-29,2023-08-09,INSTRUCTION
1440,2755,PERMIS_CONSTRUIRE,244 Boulevard Baille,13003,8e,2025-10-29,2025-11-11,INSTRUCTION
1441,2298,PERMIS_CONSTRUIRE,230 Rue Saint-Ferréol,13010,6e,2024-12-27,2025-01-17,REFUSEE
1442,2570,AUTORISATION_TRAVAUX,3 Rue de Rome,13015,11e,2025-09-28,2026-01-21,REFUSEE
1443,2616,DECLARATION_PREALABLE,77 Rue de Lodi,13013,6e,2023-01-14,2023-01-24,ENREGISTREE
1444,330,PERMIS_CONSTRUIRE,221 Rue de la République,13012,12e,2023-01-11,2023-02-01,ENREGISTREE
1445,1335,AUTORISATION_TRAVAUX,52 Boulevard Baille,13005,16e,2025-02-27,2025-06-01,ENREGISTREE
1446,855,DECLARATION_PREALABLE,141 Rue de Lodi,13015,2e,2023-01-25,2023-04-03,INSTRUCTION
1447,2747,AUTORISATION_TRAVAUX,66 Boulevard National,13016,3e,2023-12-25,2024-02-23,REFUSEE
1448,1914,PERMIS_CONSTRUIRE,136 Rue de la République,13015,6e,2023-04-17,2023-08-10,ENREGISTREE
1449,263,DECLARATION_PREALABLE,72 Rue Saint-Ferréol,13013,2e,2025-09-23,2025-11-30,ACCEPTEE
1450,724,AUTORISATION_TRAVAUX,93 Boulevard National,13007,13e,2023-06-29,2023-08-29,ACCEPTEE
1451,1805,AUTORISATION_TRAVAUX,131 Rue de la République,13010,1e,2024-12-26,2025-01-28,ACCEPTEE
1452,2608,DECLARATION_PREALABLE,134 Rue d'Aubagne,13010,4e,2025-03-25,2025-05-08,ACCEPTEE
1453,815,DECLARATION_PREALABLE,82 Rue d'Aubagne,13007,9e,2023-10-07,2023-12-04,ENREGISTREE
1454,163,AUTORISATION_TRAVAUX,156 Boulevard National,13008,8e,2023-01-11,2023-04-17,INSTRUCTION
1455,2413,AUTORISATION_TRAVAUX,23 Rue Paradis,13015,4e,2025-09-08,2025-12-06,INSTRUCTION
1456,2780,DECLARATION_PREALABLE,236 Avenue du Prado,13003,10e,2025-07-10,2025-08-13,ACCEPTEE
1457,1249,PERMIS_CONSTRUIRE,180 Rue Paradis,13013,14e,2025-01-06,2025-02-24,INSTRUCTION
1458,906,PERMIS_CONSTRUIRE,62 Rue Saint-Ferréol,13003,15e,2025-02-11,2025-03-04,ACCEPTEE
1459,321,AUTORISATION_TRAVAUX,240 Rue de Lodi,13010,14e,2025-06-03,2025-07-22,ACCEPTEE
1460,807,AUTORISATION_TRAVAUX,117 Rue de la République,13016,12e,2023-12-10,2024-01-03,ACCEPTEE
1461,162,AUTORISATION_TRAVAUX,57 Boulevard Baille,13001,13e,2024-11-13,2025-01-20,ENREGISTREE
1462,2626,PERMIS_CONSTRUIRE,128 Rue Paradis,13016,13e,2023-06-11,2023-09-06,ENREGISTREE
1463,665,AUTORISATION_TRAVAUX,23 Rue d'Aubagne,13002,8e,2023-04-24,2023-07-31,REFUSEE
1464,2882,AUTORISATION_TRAVAUX,112 Rue d'Aubagne,13006,16e,2023-03-26,2023-04-26,ENREGISTREE
1465,2396,AUTORISATION_TRAVAUX,115 Avenue du Prado,13013,3e,2023-04-01,2023-04-16,ENREGISTREE
1466,1098,AUTORISATION_TRAVAUX,82 Rue de la République,13012,3e,2024-07-18,2024-10-13,INSTRUCTION
1467,532,AUTORISATION_TRAVAUX,138 Boulevard Baille,13003,9e,2023-06-22,2023-08-16,ACCEPTEE
1468,2708,PERMIS_CONSTRUIRE,202 Boulevard National,13007,4e,2025-07-25,2025-10-04,ENREGISTREE
1469,2737,DECLARATION_PREALABLE,221 Rue de la République,13012,14e,2024-09-24,2024-11-29,ACCEPTEE
1470,96,DECLARATION_PREALABLE,204 Rue Saint-Ferréol,13012,9e,2025-07-31,2025-08-21,ACCEPTEE
1471,536,PERMIS_CONSTRUIRE,3 Boulevard Baille,13004,6e,2023-04-28,2023-08-06,ACCEPTEE
1472,1723,PERMIS_CONSTRUIRE,105 Boulevard Baille,13014,12e,2025-07-25,2025-08-13,INSTRUCTION
1473,681,AUTORISATION_TRAVAUX,244 Rue de la République,13016,1e,2023-04-30,2023-08-22,ACCEPTEE
1474,1380,AUTORISATION_TRAVAUX,129 Boulevard Baille,13008,6e,2024-04-11,2024-06-03,ENREGISTREE
1475,1640,PERMIS_CONSTRUIRE,226 Avenue du Prado,13001,8e,2024-05-02,2024-08-09,REFUSEE
1476,373,AUTORISATION_TRAVAUX,114 Rue Saint-Ferréol,13014,13e,2024-07-25,2024-09-27,INSTRUCTION
1477,1231,PERMIS_CONSTRUIRE,224 Rue Paradis,13002,15e,2023-09-07,2023-11-30,ACCEPTEE
1478,1465,DECLARATION_PREALABLE,182 Rue de Lodi,13002,16e,2024-04-16,2024-05-04,INSTRUCTION
1479,2585,DECLARATION_PREALABLE,218 Avenue du Prado,13006,13e,2024-01-31,2024-04-17,INSTRUCTION
1480,809,DECLARATION_PREALABLE,16 Rue de Lodi,13008,13e,2025-08-26,2025-11-03,REFUSEE
1481,866,AUTORISATION_TRAVAUX,227 Rue de Rome,13011,16e,2023-09-28,2023-10-27,REFUSEE
1482,194,DECLARATION_PREALABLE,109 Avenue du Prado,13009,4e,2023-11-03,2023-12-21,ENREGISTREE
1483,2583,AUTORISATION_TRAVAUX,17 Avenue du Prado,13014,6e,2023-12-08,2024-03-12,ACCEPTEE
1484,628,DECLARATION_PREALABLE,13 Rue de Rome,13016,14e,2024-04-22,2024-06-28,ENREGISTREE
1485,2510,AUTORISATION_TRAVAUX,224 Avenue du Prado,13002,8e,2024-03-28,2024-06-19,INSTRUCTION
1486,2208,PERMIS_CONSTRUIRE,128 Rue de Rome,13009,4e,2025-08-14,2025-08-27,INSTRUCTION
1487,2655,DECLARATION_PREALABLE,220 Boulevard National,13003,4e,2025-09-05,2025-11-30,INSTRUCTION
1488,282,DECLARATION_PREALABLE,148 Rue d'Aubagne,13009,14e,2023-12-16,2024-03-29,REFUSEE
1489,1894,AUTORISATION_TRAVAUX,157 Rue de la République,13003,6e,2024-08-20,2024-11-18,ENREGISTREE
1490,1581,DECLARATION_PREALABLE,100 Boulevard National,13007,8e,2025-04-01,2025-07-12,INSTRUCTION
1491,94,PERMIS_CONSTRUIRE,147 Rue Saint-Ferréol,13012,15e,2024-01-04,2024-05-02,REFUSEE
1492,1903,DECLARATION_PREALABLE,170 Rue Saint-Ferréol,13012,2e,2023-07-23,2023-08-24,REFUSEE
1493,276,AUTORISATION_TRAVAUX,245 Rue de Lodi,13004,11e,2023-10-04,2023-11-14,ENREGISTREE
1494,717,PERMIS_CONSTRUIRE,86 Avenue du Prado,13016,12e,2023-04-11,2023-05-26,INSTRUCTION
1495,550,PERMIS_CONSTRUIRE,86 Rue de la République,13011,16e,2024-06-02,2024-07-24,ACCEPTEE
1496,68,AUTORISATION_TRAVAUX,14 Rue de Rome,13013,4e,2023-05-12,2023-07-31,ENREGISTREE
1497,566,DECLARATION_PREALABLE,198 Rue de Lodi,13001,11e,2025-07-28,2025-11-18,REFUSEE
1498,2736,AUTORISATION_TRAVAUX,1 Boulevard National,13011,10e,2025-03-28,2025-07-19,ENREGISTREE
1499,1300,DECLARATION_PREALABLE,149 Rue de Rome,13006,16e,2023-03-11,2023-07-06,REFUSEE
1500,1075,PERMIS_CONSTRUIRE,59 Rue Paradis,13012,14e,2024-10-13,2025-01-04,ACCEPTEE
