demande_id,citoyen_id,type_demande,date_demande,date_traitement,statut,mode_retrait
1842,1781,LIVRET_FAMILLE,2025-09-04,2025-09-23,TERMINEE,GUICHET
1843,679,ACTE_MARIAGE,2023-03-03,2023-03-21,REFUSEE,EN_LIGNE
1844,2162,ACTE_DECES,2025-01-21,2025-01-30,EN_COURS,EN_LIGNE
1845,1950,ACTE_MARIAGE,2023-01-08,2023-01-24,ENREGISTREE,GUICHET
1846,954,ACTE_NAISSANCE,2023-06-04,2023-06-20,EN_COURS,COURRIER
1847,2144,ACTE_NAISSANCE,2024-12-30,2025-01-09,REFUSEE,COURRIER
1848,1769,LIVRET_FAMILLE,2025-05-28,2025-06-12,REFUSEE,GUICHET
1849,146,ACTE_DECES,2023-07-06,2023-07-26,REFUSEE,EN_LIGNE
1850,2026,ACTE_MARIAGE,2025-10-22,2025-10-26,TERMINEE,GUICHET
1851,817,ACTE_DECES,2024-12-07,2024-12-13,EN_COURS,COURRIER
1852,242,ACTE_DECES,2024-12-19,2024-12-29,REFUSEE,GUICHET
1853,2236,ACTE_NAISSANCE,2023-08-25,2023-09-11,EN_COURS,EN_LIGNE
1854,2621,ACTE_MARIAGE,2025-05-15,2025-06-01,TERMINEE,COURRIER
1855,1451,ACTE_DECES,2023-07-26,2023-08-07,TERMINEE,GUICHET
1856,2715,ACTE_NAISSANCE,2025-04-18,2025-05-07,ENREGISTREE,GUICHET
1857,618,ACTE_MARIAGE,2023-08-26,2023-08-26,TERMINEE,COURRIER
1858,1354,ACTE_MARIAGE,2024-12-17,2025-01-02,ENREGISTREE,COURRIER
1859,1925,ACTE_NAISSANCE,2024-01-06,2024-01-22,EN_COURS,COURRIER
1860,71,ACTE_DECES,2023-12-08,2023-12-27,EN_COURS,GUICHET
1861,1846,ACTE_DECES,2024-08-06,2024-08-22,ENREGISTREE,GUICHET
1862,1693,ACTE_DECES,2023-04-04,2023-04-06,TERMINEE,COURRIER
1863,1529,ACTE_NAISSANCE,2024-06-07,2024-06-18,REFUSEE,COURRIER
1864,318,ACTE_NAISSANCE,2025-07-04,2025-07-20,TERMINEE,COURRIER
1865,1359,LIVRET_FAMILLE,2023-04-07,2023-04-18,REFUSEE,GUICHET
1866,449,ACTE_NAISSANCE,2025-05-09,2025-05-28,REFUSEE,COURRIER
1867,2020,LIVRET_FAMILLE,2024-09-04,2024-09-11,ENREGISTREE,EN_LIGNE
1868,125,ACTE_DECES,2024-11-15,2024-11-20,TERMINEE,EN_LIGNE
1869,51,ACTE_DECES,2023-02-25,2023-03-01,REFUSEE,GUICHET
1870,578,LIVRET_FAMILLE,2025-04-30,2025-05-17,EN_COURS,EN_LIGNE
1871,1224,ACTE_DECES,2025-07-24,2025-08-05,EN_COURS,GUICHET
1872,2525,LIVRET_FAMILLE,2025-05-02,2025-05-06,TERMINEE,GUICHET
1873,2662,ACTE_DECES,2024-07-15,2024-07-21,TERMINEE,COURRIER
1874,1675,ACTE_MARIAGE,2023-05-29,2023-05-30,TERMINEE,COURRIER
1875,1937,ACTE_DECES,2024-06-30,2024-07-15,ENREGISTREE,COURRIER
1876,116,ACTE_MARIAGE,2023-07-11,2023-07-18,ENREGISTREE,COURRIER
1877,236,ACTE_DECES,2023-03-10,2023-03-11,REFUSEE,COURRIER
1878,1839,LIVRET_FAMILLE,2024-03-28,2024-04-07,REFUSEE,EN_LIGNE
1879,92,ACTE_DECES,2025-01-11,2025-01-18,EN_COURS,EN_LIGNE
1880,868,ACTE_NAISSANCE,2023-06-28,2023-07-12,ENREGISTREE,EN_LIGNE
1881,2797,ACTE_MARIAGE,2024-08-06,2024-08-13,ENREGISTREE,EN_LIGNE
1882,1558,ACTE_MARIAGE,2025-09-04,2025-09-07,EN_COURS,GUICHET
1883,2037,LIVRET_FAMILLE,2023-02-07,2023-02-26,TERMINEE,COURRIER
1884,1133,ACTE_MARIAGE,2024-01-03,2024-01-20,EN_COURS,COURRIER
1885,1264,ACTE_DECES,2025-05-24,2025-05-29,ENREGISTREE,GUICHET
1886,80,ACTE_NAISSANCE,2023-01-25,2023-02-09,TERMINEE,EN_LIGNE
1887,2088,ACTE_NAISSANCE,2023-01-30,2023-02-12,TERMINEE,EN_LIGNE
1888,1534,ACTE_MARIAGE,2024-06-01,2024-06-19,TERMINEE,EN_LIGNE
1889,1980,LIVRET_FAMILLE,2024-10-31,2024-11-06,REFUSEE,COURRIER
1890,393,ACTE_MARIAGE,2023-07-13,2023-07-17,ENREGISTREE,COURRIER
1891,1992,ACTE_NAISSANCE,2024-04-06,2024-04-15,REFUSEE,COURRIER
1892,1863,ACTE_NAISSANCE,2023-10-28,2023-11-01,TERMINEE,GUICHET
1893,939,ACTE_DECES,2024-06-21,2024-07-08,TERMINEE,EN_LIGNE
1894,2065,LIVRET_FAMILLE,2024-04-07,2024-04-07,EN_COURS,EN_LIGNE
1895,2775,ACTE_DECES,2023-01-09,2023-01-17,REFUSEE,EN_LIGNE
1896,2502,LIVRET_FAMILLE,2025-06-16,2025-06-27,EN_COURS,EN_LIGNE
1897,1706,LIVRET_FAMILLE,2025-02-17,2025-03-08,REFUSEE,COURRIER
1898,1817,ACTE_NAISSANCE,2024-01-08,2024-01-22,TERMINEE,EN_LIGNE
1899,2340,ACTE_NAISSANCE,2023-06-28,2023-07-12,EN_COURS,GUICHET
1900,2154,ACTE_MARIAGE,2024-10-08,2024-10-21,REFUSEE,COURRIER
1901,431,ACTE_NAISSANCE,2024-05-02,2024-05-16,TERMINEE,GUICHET
1902,1509,LIVRET_FAMILLE,2024-10-17,2024-10-25,REFUSEE,GUICHET
1903,2849,ACTE_MARIAGE,2024-11-29,2024-12-04,ENREGISTREE,EN_LIGNE
1904,1856,LIVRET_FAMILLE,2025-03-31,2025-04-11,ENREGISTREE,GUICHET
1905,355,ACTE_NAISSANCE,2025-04-16,2025-04-26,REFUSEE,EN_LIGNE
1906,221,ACTE_NAISSANCE,2023-11-15,2023-11-27,EN_COURS,EN_LIGNE
1907,1502,LIVRET_FAMILLE,2025-02-15,2025-02-15,TERMINEE,COURRIER
1908,281,ACTE_DECES,2025-07-22,2025-08-01,TERMINEE,EN_LIGNE
1909,1817,LIVRET_FAMILLE,2025-02-28,2025-03-05,REFUSEE,EN_LIGNE
1910,2103,ACTE_DECES,2024-04-04,2024-04-13,ENREGISTREE,EN_LIGNE
1911,13,ACTE_NAISSANCE,2024-01-05,2024-01-20,REFUSEE,GUICHET
1912,873,LIVRET_FAMILLE,2023-02-28,2023-03-02,REFUSEE,COURRIER
1913,960,LIVRET_FAMILLE,2024-08-03,2024-08-13,EN_COURS,COURRIER
1914,1740,ACTE_DECES,2025-09-26,2025-10-13,TERMINEE,COURRIER
1915,514,ACTE_DECES,2025-04-04,2025-04-09,TERMINEE,GUICHET
1916,2468,ACTE_DECES,2025-04-30,2025-05-05,EN_COURS,COURRIER
1917,2134,ACTE_MARIAGE,2023-08-19,2023-08-24,TERMINEE,GUICHET
1918,153,ACTE_MARIAGE,2025-01-06,2025-01-23,EN_COURS,GUICHET
1919,835,ACTE_MARIAGE,2023-08-01,2023-08-09,REFUSEE,COURRIER
1920,1768,ACTE_NAISSANCE,2024-11-03,2024-11-03,TERMINEE,EN_LIGNE
1921,1480,ACTE_DECES,2025-09-08,2025-09-14,ENREGISTREE,COURRIER
1922,664,ACTE_NAISSANCE,2025-10-31,2025-11-03,TERMINEE,COURRIER
1923,2426,LIVRET_FAMILLE,2024-07-24,2024-08-05,TERMINEE,COURRIER
1924,1251,ACTE_DECES,2023-05-27,2023-06-01,REFUSEE,GUICHET
1925,1211,ACTE_MARIAGE,2023-03-28,2023-03-31,TERMINEE,EN_LIGNE
1926,338,LIVRET_FAMILLE,2024-09-16,2024-10-06,ENREGISTREE,GUICHET
1927,1889,ACTE_DECES,2025-03-28,2025-04-11,EN_COURS,COURRIER
1928,1779,LIVRET_FAMILLE,2023-06-19,2023-07-03,REFUSEE,COURRIER
1929,1113,LIVRET_FAMILLE,2023-01-31,2023-02-14,TERMINEE,EN_LIGNE
1930,255,ACTE_DECES,2025-03-05,2025-03-08,ENREGISTREE,GUICHET
1931,690,ACTE_DECES,2025-07-10,2025-07-29,ENREGISTREE,GUICHET
1932,2723,LIVRET_FAMILLE,2024-12-18,2024-12-26,REFUSEE,COURRIER
1933,2558,ACTE_MARIAGE,2024-05-27,2024-05-27,ENREGISTREE,EN_LIGNE
1934,573,ACTE_NAISSANCE,2023-11-13,2023-11-29,TERMINEE,GUICHET
1935,2927,ACTE_DECES,2023-09-06,2023-09-11,REFUSEE,GUICHET
1936,2825,ACTE_MARIAGE,2023-05-25,2023-06-12,EN_COURS,GUICHET
1937,176,ACTE_DECES,2025-07-21,2025-07-23,ENREGISTREE,GUICHET
1938,1035,ACTE_DECES,2025-05-19,2025-05-23,REFUSEE,GUICHET
1939,274,ACTE_DECES,2023-03-13,2023-03-17,ENREGISTREE,EN_LIGNE
1940,2534,LIVRET_FAMILLE,2024-02-20,2024-03-05,REFUSEE,GUICHET
1941,2262,LIVRET_FAMILLE,2023-07-17,2023-07-24,REFUSEE,GUICHET
1942,2579,ACTE_NAISSANCE,2023-01-05,2023-01-21,REFUSEE,GUICHET
1943,2199,ACTE_NAISSANCE,2023-02-10,2023-02-12,EN_COURS,COURRIER
1944,161,ACTE_MARIAGE,2024-08-17,2024-08-17,EN_COURS,GUICHET
1945,1969,ACTE_DECES,2023-06-29,2023-07-16,ENREGISTREE,EN_LIGNE
1946,2682,ACTE_MARIAGE,2023-04-16,2023-04-27,TERMINEE,COURRIER
1947,1299,LIVRET_FAMILLE,2023-12-14,2024-01-01,TERMINEE,EN_LIGNE
1948,1531,ACTE_NAISSANCE,2025-09-28,2025-10-04,TERMINEE,GUICHET
1949,1844,LIVRET_FAMILLE,2023-01-19,2023-01-27,ENREGISTREE,GUICHET
1950,2127,LIVRET_FAMILLE,2024-04-02,2024-04-20,TERMINEE,EN_LIGNE
1951,202,ACTE_MARIAGE,2024-11-30,2024-12-18,ENREGISTREE,GUICHET
1952,740,ACTE_MARIAGE,2024-07-01,2024-07-03,EN_COURS,EN_LIGNE
1953,2815,ACTE_MARIAGE,2024-06-16,2024-07-02,REFUSEE,COURRIER
1954,2014,LIVRET_FAMILLE,2024-10-20,2024-10-23,TERMINEE,COURRIER
1955,659,ACTE_NAISSANCE,2023-02-06,2023-02-26,EN_COURS,COURRIER
1956,2586,ACTE_NAISSANCE,2025-02-22,2025-02-27,REFUSEE,GUICHET
1957,2003,LIVRET_FAMILLE,2025-07-28,2025-08-04,ENREGISTREE,GUICHET
1958,297,ACTE_NAISSANCE,2024-08-15,2024-08-23,ENREGISTREE,COURRIER
1959,2905,LIVRET_FAMILLE,2023-09-26,2023-10-08,TERMINEE,GUICHET
1960,2576,ACTE_MARIAGE,2024-02-15,2024-03-01,REFUSEE,COURRIER
1961,2777,ACTE_NAISSANCE,2024-06-26,2024-07-16,EN_COURS,GUICHET
1962,1054,ACTE_NAISSANCE,2024-10-31,2024-11-08,EN_COURS,GUICHET
1963,1211,ACTE_MARIAGE,2025-05-23,2025-05-31,TERMINEE,EN_LIGNE
1964,445,ACTE_DECES,2023-08-21,2023-09-02,ENREGISTREE,COURRIER
1965,417,ACTE_DECES,2025-06-19,2025-07-07,TERMINEE,GUICHET
1966,458,ACTE_DECES,2025-02-20,2025-02-27,ENREGISTREE,EN_LIGNE
1967,473,ACTE_MARIAGE,2025-10-06,2025-10-23,EN_COURS,COURRIER
1968,1914,LIVRET_FAMILLE,2025-05-21,2025-05-25,REFUSEE,EN_LIGNE
1969,1473,ACTE_MARIAGE,2023-01-29,2023-02-07,TERMINEE,COURRIER
1970,391,ACTE_DECES,2024-01-25,2024-02-07,TERMINEE,GUICHET
1971,2994,LIVRET_FAMILLE,2023-01-25,2023-02-02,REFUSEE,GUICHET
1972,1718,ACTE_DECES,2024-12-28,2025-01-01,REFUSEE,COURRIER
1973,2074,ACTE_MARIAGE,2024-05-26,2024-06-14,TERMINEE,GUICHET
1974,2676,ACTE_MARIAGE,2024-05-08,2024-05-13,TERMINEE,EN_LIGNE
1975,2166,ACTE_NAISSANCE,2025-09-05,2025-09-08,REFUSEE,COURRIER
1976,381,ACTE_DECES,2023-10-21,2023-10-23,TERMINEE,COURRIER
1977,1596,LIVRET_FAMILLE,2023-11-14,2023-11-18,TERMINEE,COURRIER
1978,2331,ACTE_NAISSANCE,2023-08-26,2023-09-14,REFUSEE,EN_LIGNE
1979,769,ACTE_MARIAGE,2024-07-03,2024-07-23,EN_COURS,EN_LIGNE
1980,459,ACTE_NAISSANCE,2024-10-19,2024-10-27,EN_COURS,EN_LIGNE
1981,1608,ACTE_DECES,2025-01-01,2025-01-05,REFUSEE,COURRIER
1982,1659,ACTE_NAISSANCE,2025-09-28,2025-10-14,REFUSEE,EN_LIGNE
1983,86,LIVRET_FAMILLE,2024-12-04,2024-12-21,TERMINEE,COURRIER
1984,2838,ACTE_MARIAGE,2023-09-21,2023-09-21,REFUSEE,COURRIER
1985,977,LIVRET_FAMILLE,2024-03-09,2024-03-26,TERMINEE,EN_LIGNE
1986,1305,ACTE_MARIAGE,2024-06-10,2024-06-20,TERMINEE,EN_LIGNE
1987,2020,ACTE_MARIAGE,2025-09-18,2025-10-06,ENREGISTREE,COURRIER
1988,1280,ACTE_DECES,2023-04-13,2023-04-22,EN_COURS,COURRIER
1989,1584,ACTE_NAISSANCE,2025-03-19,2025-03-31,TERMINEE,GUICHET
1990,1675,LIVRET_FAMILLE,2024-09-17,2024-10-04,TERMINEE,GUICHET
1991,1594,LIVRET_FAMILLE,2025-03-20,2025-03-28,ENREGISTREE,GUICHET
1992,2178,ACTE_MARIAGE,2023-03-14,2023-04-03,REFUSEE,COURRIER
1993,1236,LIVRET_FAMILLE,2024-03-02,2024-03-06,REFUSEE,COURRIER
1994,2789,ACTE_DECES,2024-08-06,2024-08-08,TERMINEE,EN_LIGNE
1995,1468,ACTE_DECES,2024-05-05,2024-05-14,ENREGISTREE,COURRIER
1996,195,LIVRET_FAMILLE,2025-05-01,2025-05-09,REFUSEE,EN_LIGNE
1997,2487,ACTE_NAISSANCE,2025-07-19,2025-08-03,ENREGISTREE,EN_LIGNE
1998,1817,ACTE_DECES,2024-02-14,2024-03-01,REFUSEE,GUICHET
1999,2814,ACTE_NAISSANCE,2023-02-13,2023-03-03,ENREGISTREE,EN_LIGNE
2000,1687,ACTE_DECES,2024-11-23,2024-11-24,TERMINEE,COURRIER
2001,2958,ACTE_NAISSANCE,2025-02-24,2025-03-06,ENREGISTREE,GUICHET
2002,808,ACTE_DECES,2025-10-04,2025-10-08,ENREGISTREE,EN_LIGNE
2003,2377,LIVRET_FAMILLE,2023-08-03,2023-08-19,EN_COURS,GUICHET
2004,328,LIVRET_FAMILLE,2024-09-12,2024-09-24,EN_COURS,EN_LIGNE
2005,2240,ACTE_MARIAGE,2023-05-26,2023-05-28,ENREGISTREE,EN_LIGNE
2006,2364,ACTE_DECES,2023-11-27,2023-12-01,REFUSEE,EN_LIGNE
2007,2181,ACTE_NAISSANCE,2023-03-11,2023-03-18,ENREGISTREE,COURRIER
2008,123,LIVRET_FAMILLE,2025-01-06,2025-01-21,ENREGISTREE,GUICHET
2009,685,ACTE_MARIAGE,2025-08-24,2025-09-12,ENREGISTREE,EN_LIGNE
2010,993,LIVRET_FAMILLE,2023-12-09,2023-12-17,TERMINEE,COURRIER
2011,941,ACTE_MARIAGE,2025-07-22,2025-08-07,TERMINEE,GUICHET
2012,1983,ACTE_DECES,2023-09-21,2023-09-25,REFUSEE,GUICHET
2013,1835,ACTE_MARIAGE,2023-02-06,2023-02-12,REFUSEE,COURRIER
2014,984,ACTE_NAISSANCE,2025-05-16,2025-05-17,REFUSEE,GUICHET
2015,1414,ACTE_NAISSANCE,2025-10-14,2025-11-01,EN_COURS,EN_LIGNE
2016,148,ACTE_DECES,2023-05-27,2023-06-16,REFUSEE,COURRIER
2017,2089,LIVRET_FAMILLE,2024-05-30,2024-06-07,TERMINEE,EN_LIGNE
2018,725,ACTE_MARIAGE,2023-09-04,2023-09-07,ENREGISTREE,GUICHET
2019,231,LIVRET_FAMILLE,2024-05-11,2024-05-30,ENREGISTREE,EN_LIGNE
2020,2823,LIVRET_FAMILLE,2024-12-18,2025-01-03,EN_COURS,COURRIER
2021,1647,LIVRET_FAMILLE,2023-02-03,2023-02-14,REFUSEE,EN_LIGNE
2022,2296,LIVRET_FAMILLE,2025-05-10,2025-05-19,REFUSEE,GUICHET
2023,1029,LIVRET_FAMILLE,2023-09-27,2023-10-03,ENREGISTREE,COURRIER
2024,117,ACTE_DECES,2024-04-03,2024-04-20,REFUSEE,COURRIER
2025,1472,LIVRET_FAMILLE,2025-09-21,2025-10-07,ENREGISTREE,COURRIER
2026,78,ACTE_MARIAGE,2024-06-11,2024-06-16,EN_COURS,COURRIER
2027,363,ACTE_MARIAGE,2023-11-30,2023-12-17,ENREGISTREE,EN_LIGNE
2028,335,ACTE_NAISSANCE,2025-10-31,2025-11-01,EN_COURS,GUICHET
2029,1130,ACTE_DECES,2023-03-22,2023-04-06,EN_COURS,EN_LIGNE
2030,2875,ACTE_MARIAGE,2024-08-17,2024-08-23,REFUSEE,GUICHET
2031,909,ACTE_DECES,2025-04-09,2025-04-19,REFUSEE,EN_LIGNE
2032,2055,ACTE_MARIAGE,2023-01-30,2023-01-31,TERMINEE,COURRIER
2033,1633,LIVRET_FAMILLE,2025-04-20,2025-05-02,TERMINEE,GUICHET
2034,1104,ACTE_NAISSANCE,2025-03-28,2025-03-28,EN_COURS,COURRIER
2035,1007,LIVRET_FAMILLE,2024-09-25,2024-09-25,REFUSEE,EN_LIGNE
2036,916,ACTE_MARIAGE,2024-07-03,2024-07-11,TERMINEE,COURRIER
2037,958,ACTE_NAISSANCE,2024-04-14,2024-04-21,EN_COURS,GUICHET
2038,2709,LIVRET_FAMILLE,2024-07-10,2024-07-27,TERMINEE,COURRIER
2039,2164,ACTE_DECES,2023-06-28,2023-07-18,REFUSEE,GUICHET
2040,1756,ACTE_DECES,2025-03-26,2025-04-12,TERMINEE,GUICHET
2041,2408,ACTE_NAISSANCE,2023-06-19,2023-06-29,TERMINEE,GUICHET
2042,964,LIVRET_FAMILLE,2023-05-04,2023-05-09,TERMINEE,GUICHET
2043,1845,ACTE_DECES,2023-07-06,2023-07-07,REFUSEE,EN_LIGNE
2044,1179,ACTE_DECES,2023-11-06,2023-11-21,REFUSEE,COURRIER
2045,1578,ACTE_DECES,2024-12-18,2024-12-22,EN_COURS,EN_LIGNE
2046,2698,LIVRET_FAMILLE,2025-06-13,2025-06-18,REFUSEE,EN_LIGNE
2047,1358,ACTE_NAISSANCE,2025-08-17,2025-08-21,ENREGISTREE,EN_LIGNE
2048,535,LIVRET_FAMILLE,2025-04-30,2025-05-10,ENREGISTREE,GUICHET
2049,1960,ACTE_NAISSANCE,2024-11-09,2024-11-12,REFUSEE,EN_LIGNE
2050,2595,LIVRET_FAMILLE,2025-04-16,2025-05-06,EN_COURS,GUICHET
2051,741,ACTE_MARIAGE,2024-02-19,2024-02-25,EN_COURS,GUICHET
2052,1789,ACTE_MARIAGE,2025-09-24,2025-10-09,ENREGISTREE,COURRIER
2053,2331,ACTE_NAISSANCE,2023-11-11,2023-11-23,ENREGISTREE,GUICHET
2054,1447,ACTE_DECES,2023-03-02,2023-03-15,EN_COURS,COURRIER
2055,2670,ACTE_NAISSANCE,2023-05-14,2023-05-20,TERMINEE,EN_LIGNE
2056,702,LIVRET_FAMILLE,2025-01-24,2025-01-26,EN_COURS,EN_LIGNE
2057,2638,LIVRET_FAMILLE,2024-01-30,2024-02-15,ENREGISTREE,EN_LIGNE
2058,2355,ACTE_DECES,2025-09-04,2025-09-13,REFUSEE,COURRIER
2059,2492,LIVRET_FAMILLE,2023-02-26,2023-02-26,EN_COURS,GUICHET
2060,2762,ACTE_DECES,2023-12-09,2023-12-27,REFUSEE,COURRIER
2061,2441,LIVRET_FAMILLE,2024-11-07,2024-11-09,REFUSEE,GUICHET
2062,617,LIVRET_FAMILLE,2024-05-04,2024-05-20,EN_COURS,COURRIER
2063,2385,LIVRET_FAMILLE,2025-05-06,2025-05-09,ENREGISTREE,COURRIER
2064,385,ACTE_MARIAGE,2024-04-11,2024-04-22,TERMINEE,COURRIER
2065,1843,ACTE_MARIAGE,2023-06-10,2023-06-19,TERMINEE,COURRIER
2066,1924,LIVRET_FAMILLE,2025-06-10,2025-06-18,ENREGISTREE,EN_LIGNE
2067,2916,ACTE_NAISSANCE,2023-07-01,2023-07-16,TERMINEE,COURRIER
2068,1479,LIVRET_FAMILLE,2023-06-12,2023-06-25,REFUSEE,COURRIER
2069,1251,ACTE_MARIAGE,2023-12-14,2023-12-25,TERMINEE,COURRIER
2070,205,ACTE_DECES,2025-07-13,2025-07-26,TERMINEE,EN_LIGNE
2071,1218,ACTE_MARIAGE,2023-02-20,2023-03-04,REFUSEE,COURRIER
2072,744,ACTE_DECES,2024-07-08,2024-07-15,TERMINEE,EN_LIGNE
2073,1322,ACTE_DECES,2023-10-29,2023-11-16,REFUSEE,COURRIER
2074,2342,LIVRET_FAMILLE,2025-10-30,2025-11-15,EN_COURS,EN_LIGNE
2075,2312,ACTE_MARIAGE,2024-01-14,2024-01-19,ENREGISTREE,COURRIER
2076,556,ACTE_MARIAGE,2025-05-03,2025-05-21,EN_COURS,EN_LIGNE
2077,623,LIVRET_FAMILLE,2025-07-04,2025-07-21,REFUSEE,COURRIER
2078,508,ACTE_MARIAGE,2024-10-07,2024-10-14,TERMINEE,GUICHET
2079,1057,ACTE_MARIAGE,2024-05-14,2024-05-24,ENREGISTREE,EN_LIGNE
2080,779,LIVRET_FAMILLE,2025-04-10,2025-04-10,TERMINEE,COURRIER
2081,1895,ACTE_DECES,2023-08-03,2023-08-19,REFUSEE,GUICHET
2082,978,ACTE_NAISSANCE,2024-02-23,2024-03-09,TERMINEE,GUICHET
2083,2754,ACTE_MARIAGE,2024-05-11,2024-05-18,TERMINEE,EN_LIGNE
2084,1110,LIVRET_FAMILLE,2025-08-05,2025-08-09,REFUSEE,GUICHET
2085,2278,ACTE_NAISSANCE,2025-04-30,2025-05-01,TERMINEE,EN_LIGNE
2086,198,ACTE_MARIAGE,2024-03-01,2024-03-07,ENREGISTREE,GUICHET
2087,2536,ACTE_NAISSANCE,2024-05-22,2024-06-02,REFUSEE,GUICHET
2088,2946,ACTE_NAISSANCE,2025-03-01,2025-03-06,ENREGISTREE,EN_LIGNE
2089,33,LIVRET_FAMILLE,2023-09-01,2023-09-06,ENREGISTREE,EN_LIGNE
2090,2514,ACTE_NAISSANCE,2024-03-12,2024-03-25,EN_COURS,COURRIER
2091,60,ACTE_NAISSANCE,2024-05-25,2024-06-11,ENREGISTREE,EN_LIGNE
2092,2796,LIVRET_FAMILLE,2023-11-26,2023-12-16,REFUSEE,EN_LIGNE
2093,1676,ACTE_MARIAGE,2023-11-01,2023-11-04,ENREGISTREE,EN_LIGNE
2094,673,ACTE_MARIAGE,2025-04-02,2025-04-16,TERMINEE,GUICHET
2095,1410,ACTE_MARIAGE,2024-02-04,2024-02-24,EN_COURS,EN_LIGNE
2096,1317,LIVRET_FAMILLE,2025-10-07,2025-10-16,REFUSEE,EN_LIGNE
2097,2903,ACTE_MARIAGE,2023-07-20,2023-07-30,EN_COURS,COURRIER
2098,2842,ACTE_DECES,2025-07-20,2025-07-30,EN_COURS,EN_LIGNE
2099,1721,ACTE_MARIAGE,2024-02-26,2024-03-04,TERMINEE,EN_LIGNE
2100,1070,LIVRET_FAMILLE,2023-11-13,2023-12-01,TERMINEE,EN_LIGNE
2101,2725,ACTE_DECES,2023-10-11,2023-10-14,TERMINEE,EN_LIGNE
2102,1408,ACTE_DECES,2025-02-12,2025-03-02,REFUSEE,EN_LIGNE
2103,109,ACTE_DECES,2023-07-22,2023-08-09,ENREGISTREE,COURRIER
2104,2417,ACTE_NAISSANCE,2023-07-18,2023-07-20,ENREGISTREE,GUICHET
2105,147,LIVRET_FAMILLE,2023-10-07,2023-10-15,EN_COURS,COURRIER
2106,2148,ACTE_NAISSANCE,2023-01-09,2023-01-24,ENREGISTREE,GUICHET
2107,2806,LIVRET_FAMILLE,2024-05-22,2024-06-06,EN_COURS,COURRIER
2108,2345,LIVRET_FAMILLE,2023-07-23,2023-07-24,REFUSEE,COURRIER
2109,2416,ACTE_DECES,2024-05-15,2024-05-20,ENREGISTREE,COURRIER
2110,658,ACTE_DECES,2024-08-31,2024-09-01,ENREGISTREE,COURRIER
2111,2020,ACTE_MARIAGE,2025-09-20,2025-10-03,EN_COURS,COURRIER
2112,394,ACTE_DECES,2023-05-09,2023-05-22,REFUSEE,GUICHET
2113,427,ACTE_MARIAGE,2023-02-16,2023-03-03,ENREGISTREE,COURRIER
2114,932,ACTE_DECES,2024-04-11,2024-04-23,EN_COURS,EN_LIGNE
2115,291,ACTE_DECES,2025-06-26,2025-06-29,EN_COURS,GUICHET
2116,136,LIVRET_FAMILLE,2023-10-28,2023-11-03,REFUSEE,EN_LIGNE
2117,2403,ACTE_DECES,2024-08-26,2024-09-03,REFUSEE,EN_LIGNE
2118,2013,LIVRET_FAMILLE,2024-05-22,2024-05-23,EN_COURS,EN_LIGNE
2119,2831,ACTE_DECES,2023-08-02,2023-08-22,TERMINEE,GUICHET
2120,2373,ACTE_DECES,2024-07-02,2024-07-05,EN_COURS,GUICHET
2121,2679,LIVRET_FAMILLE,2024-06-11,2024-06-17,REFUSEE,EN_LIGNE
2122,467,ACTE_MARIAGE,2023-05-18,2023-06-02,EN_COURS,EN_LIGNE
2123,312,ACTE_NAISSANCE,2024-10-13,2024-10-15,TERMINEE,GUICHET
2124,748,LIVRET_FAMILLE,2024-03-01,2024-03-05,EN_COURS,GUICHET
2125,600,ACTE_MARIAGE,2025-02-25,2025-03-12,REFUSEE,EN_LIGNE
2126,2487,LIVRET_FAMILLE,2024-10-18,2024-10-25,ENREGISTREE,COURRIER
2127,2155,ACTE_DECES,2023-02-07,2023-02-27,REFUSEE,COURRIER
2128,125,ACTE_DECES,2024-11-29,2024-12-14,REFUSEE,EN_LIGNE
2129,470,ACTE_DECES,2024-03-12,2024-04-01,REFUSEE,EN_LIGNE
2130,393,LIVRET_FAMILLE,2023-05-18,2023-06-06,ENREGISTREE,COURRIER
2131,233,ACTE_DECES,2025-02-15,2025-02-24,TERMINEE,GUICHET
2132,528,LIVRET_FAMILLE,2024-06-23,2024-06-29,REFUSEE,GUICHET
2133,1713,LIVRET_FAMILLE,2024-04-17,2024-04-30,TERMINEE,EN_LIGNE
2134,241,ACTE_DECES,2025-08-03,2025-08-08,ENREGISTREE,GUICHET
2135,706,ACTE_DECES,2025-04-30,2025-05-03,ENREGISTREE,COURRIER
2136,1120,ACTE_MARIAGE,2024-03-29,2024-04-15,ENREGISTREE,COURRIER
2137,626,ACTE_NAISSANCE,2023-08-07,2023-08-07,REFUSEE,GUICHET
2138,601,LIVRET_FAMILLE,2024-11-26,2024-12-09,TERMINEE,EN_LIGNE
2139,116,ACTE_MARIAGE,2025-04-13,2025-04-22,ENREGISTREE,EN_LIGNE
2140,1658,LIVRET_FAMILLE,2023-11-26,2023-12-07,REFUSEE,COURRIER
2141,1006,ACTE_NAISSANCE,2023-09-16,2023-09-17,REFUSEE,COURRIER
2142,1549,ACTE_DECES,2023-11-05,2023-11-10,TERMINEE,COURRIER
2143,1635,ACTE_NAISSANCE,2025-05-11,2025-05-25,REFUSEE,COURRIER
2144,1654,ACTE_DECES,2024-03-04,2024-03-12,EN_COURS,GUICHET
2145,1792,ACTE_DECES,2023-02-01,2023-02-16,ENREGISTREE,EN_LIGNE
