rdv_id,citoyen_id,service_id,type_rdv,date_demande,date_rdv,statut,canal,commentaire
3075,636,9,Rendez-vous social,2023-05-29,2023-06-13,ANNULE,EN_LIGNE,
3076,1506,12,Naissance,2024-01-29,2024-02-28,ANNULE,EN_LIGNE,
3077,462,16,Rendez-vous social,2024-08-18,2024-09-12,EN_ATTENTE,EN_LIGNE,
3078,1402,5,Etat civil,2023-11-22,2023-12-15,CONFIRME,TELEPHONE,
3079,30,16,Etat civil,2025-08-20,2025-09-16,HONORE,TELEPHONE,
3080,411,8,Etat civil,2023-02-18,2023-03-10,ANNULE,GUICHET,
3081,2132,14,Urbanisme,2024-11-12,2024-11-21,EN_ATTENTE,EN_LIGNE,
3082,923,1,Naissance,2025-08-25,2025-09-06,ANNULE,TELEPHONE,
3083,1281,8,Passeport,2025-09-29,2025-10-18,ANNULE,TELEPHONE,
3084,638,5,Carte d'identité,2025-04-27,2025-05-13,HONORE,EN_LIGNE,
3085,1781,1,Urbanisme,2023-08-13,2023-08-15,EN_ATTENTE,TELEPHONE,
3086,1085,5,Naissance,2024-01-28,2024-02-26,EN_ATTENTE,TELEPHONE,
3087,1358,9,Etat civil,2024-05-16,2024-05-31,HONORE,EN_LIGNE,
3088,1404,9,Passeport,2024-05-29,2024-06-02,HONORE,TELEPHONE,
3089,2328,5,Rendez-vous social,2023-10-07,2023-10-09,CONFIRME,GUICHET,
3090,39,16,Carte d'identité,2024-07-16,2024-08-06,EN_ATTENTE,TELEPHONE,
3091,2762,13,Urbanisme,2025-09-24,2025-10-20,CONFIRME,EN_LIGNE,
3092,2612,10,Carte d'identité,2024-01-30,2024-02-02,CONFIRME,GUICHET,
3093,512,14,Passeport,2023-04-28,2023-05-20,EN_ATTENTE,GUICHET,
3094,113,8,Naissance,2025-05-16,2025-06-08,ANNULE,EN_LIGNE,
3095,272,16,Urbanisme,2023-06-05,2023-06-27,EN_ATTENTE,GUICHET,
3096,1083,15,Rendez-vous social,2024-08-02,2024-08-27,EN_ATTENTE,EN_LIGNE,
3097,248,11,Carte d'identité,2024-05-26,2024-05-28,CONFIRME,EN_LIGNE,
3098,670,14,Carte d'identité,2024-01-16,2024-01-20,ANNULE,EN_LIGNE,
3099,1217,10,Rendez-vous social,2025-01-05,2025-02-02,CONFIRME,GUICHET,
3100,2368,7,Carte d'identité,2025-09-12,2025-10-02,HONORE,GUICHET,
3101,2395,11,Urbanisme,2024-01-20,2024-02-16,HONORE,EN_LIGNE,
3102,2983,16,Passeport,2024-08-29,2024-09-03,ANNULE,TELEPHONE,
3103,259,13,Carte d'identité,2024-06-07,2024-07-01,HONORE,EN_LIGNE,
3104,1175,12,Carte d'identité,2025-04-08,2025-04-20,EN_ATTENTE,TELEPHONE,
3105,1405,8,Mariage,2025-01-13,2025-01-24,HONORE,GUICHET,
3106,2415,4,Naissance,2023-05-08,2023-06-06,HONORE,TELEPHONE,
3107,1881,9,Carte d'identité,2024-12-16,2024-12-26,CONFIRME,GUICHET,
3108,2490,4,Etat civil,2023-05-24,2023-06-21,EN_ATTENTE,GUICHET,
3109,851,5,Naissance,2023-06-17,2023-06-20,ANNULE,EN_LIGNE,
3110,2655,15,Passeport,2023-10-13,2023-11-12,EN_ATTENTE,GUICHET,
3111,1867,7,Rendez-vous social,2023-07-24,2023-07-24,CONFIRME,GUICHET,
3112,2713,8,Urbanisme,2023-07-12,2023-07-25,HONORE,EN_LIGNE,
3113,2675,4,Etat civil,2023-04-24,2023-05-03,ANNULE,EN_LIGNE,
3114,40,12,Carte d'identité,2024-08-20,2024-08-28,CONFIRME,GUICHET,
3115,218,2,Mariage,2025-02-18,2025-03-03,HONORE,GUICHET,
3116,2686,3,Carte d'identité,2024-03-03,2024-03-10,ANNULE,EN_LIGNE,
3117,599,8,Rendez-vous social,2024-05-08,2024-05-14,ANNULE,TELEPHONE,
3118,1759,12,Carte d'identité,2024-09-28,2024-10-27,HONORE,GUICHET,
3119,2307,5,Etat civil,2025-01-12,2025-01-28,HONORE,EN_LIGNE,
3120,1915,7,Urbanisme,2025-01-24,2025-02-12,EN_ATTENTE,TELEPHONE,
3121,757,2,Rendez-vous social,2025-09-11,2025-09-16,ANNULE,GUICHET,
3122,527,12,Urbanisme,2024-03-06,2024-03-07,ANNULE,TELEPHONE,
3123,600,15,Urbanisme,2024-11-27,2024-12-12,EN_ATTENTE,EN_LIGNE,
3124,555,2,Etat civil,2024-08-05,2024-08-20,HONORE,GUICHET,
3125,2097,6,Urbanisme,2023-10-26,2023-10-30,HONORE,GUICHET,
3126,1315,8,Etat civil,2025-10-10,2025-11-07,HONORE,GUICHET,
3127,1929,16,Urbanisme,2024-07-13,2024-07-24,CONFIRME,GUICHET,
3128,1622,16,Naissance,2025-04-07,2025-04-21,EN_ATTENTE,GUICHET,
3129,772,16,Naissance,2024-01-24,2024-02-11,ANNULE,TELEPHONE,
3130,580,2,Urbanisme,2025-04-17,2025-05-15,EN_ATTENTE,GUICHET,
3131,2356,9,Naissance,2025-04-07,2025-05-03,EN_ATTENTE,EN_LIGNE,
3132,764,7,Carte d'identité,2025-09-16,2025-09-20,CONFIRME,EN_LIGNE,
3133,2621,9,Mariage,2025-08-02,2025-08-31,CONFIRME,TELEPHONE,
3134,200,14,Urbanisme,2025-02-09,2025-02-28,HONORE,GUICHET,
3135,949,13,Carte d'identité,2024-09-24,2024-10-02,ANNULE,TELEPHONE,
3136,1803,10,Carte d'identité,2024-07-18,2024-08-03,CONFIRME,TELEPHONE,
3137,2112,1,Mariage,2023-05-07,2023-05-31,CONFIRME,EN_LIGNE,
3138,81,15,Mariage,2025-03-09,2025-03-18,EN_ATTENTE,TELEPHONE,
3139,1456,12,Urbanisme,2024-11-18,2024-12-07,EN_ATTENTE,GUICHET,
3140,748,12,Carte d'identité,2023-10-11,2023-10-11,EN_ATTENTE,EN_LIGNE,
3141,209,15,Urbanisme,2025-09-01,2025-09-02,CONFIRME,TELEPHONE,
3142,2124,16,Etat civil,2024-02-12,2024-02-16,EN_ATTENTE,GUICHET,
3143,1388,7,Naissance,2025-04-07,2025-04-08,CONFIRME,GUICHET,
3144,2556,5,Mariage,2024-12-07,2024-12-30,ANNULE,TELEPHONE,
3145,1112,8,Naissance,2025-02-26,2025-03-07,CONFIRME,EN_LIGNE,
3146,1607,5,Naissance,2023-08-22,2023-09-14,HONORE,EN_LIGNE,
3147,1776,2,Naissance,2024-08-24,2024-09-23,EN_ATTENTE,GUICHET,
3148,2094,1,Naissance,2025-03-09,2025-03-29,HONORE,EN_LIGNE,
3149,953,3,Mariage,2023-09-07,2023-09-12,ANNULE,TELEPHONE,
3150,822,1,Passeport,2024-06-01,2024-06-26,ANNULE,GUICHET,
3151,837,13,Carte d'identité,2025-03-07,2025-03-08,ANNULE,GUICHET,
3152,2827,4,Urbanisme,2025-07-13,2025-08-09,HONORE,GUICHET,
3153,502,16,Passeport,2024-10-28,2024-11-27,CONFIRME,EN_LIGNE,
3154,2456,3,Passeport,2023-10-24,2023-10-25,HONORE,GUICHET,
3155,413,10,Naissance,2023-09-01,2023-09-30,HONORE,TELEPHONE,
3156,524,8,Urbanisme,2024-02-27,2024-03-24,CONFIRME,EN_LIGNE,
3157,1645,16,Urbanisme,2023-04-07,2023-04-14,ANNULE,EN_LIGNE,
3158,2786,10,Naissance,2025-10-03,2025-10-26,HONORE,EN_LIGNE,
3159,2972,12,Etat civil,2024-02-05,2024-02-20,HONORE,TELEPHONE,
3160,1504,5,Mariage,2023-03-12,2023-03-12,CONFIRME,TELEPHONE,
3161,2516,6,Naissance,2023-02-11,2023-03-12,ANNULE,GUICHET,
3162,140,7,Mariage,2023-09-27,2023-10-01,ANNULE,EN_LIGNE,
3163,2975,1,Urbanisme,2023-04-21,2023-05-07,CONFIRME,GUICHET,
3164,2036,3,Rendez-vous social,2025-04-18,2025-04-22,HONORE,GUICHET,
3165,1650,4,Urbanisme,2024-12-23,2025-01-17,ANNULE,GUICHET,
3166,2194,4,Rendez-vous social,2023-12-06,2023-12-12,EN_ATTENTE,GUICHET,
3167,1728,1,Rendez-vous social,2024-02-12,2024-02-29,CONFIRME,GUICHET,
3168,2761,12,Passeport,2024-05-07,2024-05-09,HONORE,EN_LIGNE,
3169,697,4,Carte d'identité,2024-03-05,2024-03-21,EN_ATTENTE,TELEPHONE,
3170,227,6,Passeport,2025-04-25,2025-05-09,ANNULE,GUICHET,
3171,416,6,Rendez-vous social,2024-05-26,2024-05-30,CONFIRME,TELEPHONE,
3172,1529,9,Urbanisme,2023-10-26,2023-11-16,EN_ATTENTE,GUICHET,
3173,1956,16,Mariage,2023-08-13,2023-08-18,EN_ATTENTE,GUICHET,
3174,1124,6,Passeport,2025-04-30,2025-05-20,ANNULE,TELEPHONE,
3175,1794,1,Passeport,2025-05-18,2025-05-20,HONORE,EN_LIGNE,
3176,1674,7,Rendez-vous social,2024-10-03,2024-10-24,CONFIRME,EN_LIGNE,
3177,1163,6,Etat civil,2023-02-16,2023-03-08,EN_ATTENTE,EN_LIGNE,
3178,1080,3,Etat civil,2025-03-09,2025-03-19,HONORE,GUICHET,
3179,763,1,Etat civil,2024-06-05,2024-06-27,CONFIRME,TELEPHONE,
3180,1039,12,Etat civil,2025-02-07,2025-02-26,HONORE,TELEPHONE,
3181,1363,8,Rendez-vous social,2025-08-09,2025-08-28,CONFIRME,EN_LIGNE,
3182,2096,16,Mariage,2024-04-25,2024-05-15,CONFIRME,EN_LIGNE,
3183,999,13,Passeport,2025-06-19,2025-07-08,HONORE,EN_LIGNE,
3184,1222,5,Carte d'identité,2023-05-16,2023-05-17,EN_ATTENTE,EN_LIGNE,
3185,2900,11,Mariage,2023-07-06,2023-07-09,HONORE,TELEPHONE,
3186,1435,5,Carte d'identité,2024-05-26,2024-06-23,ANNULE,EN_LIGNE,
3187,836,1,Rendez-vous social,2023-07-29,2023-07-31,EN_ATTENTE,TELEPHONE,
3188,282,4,Naissance,2024-01-07,2024-01-28,CONFIRME,TELEPHONE,
3189,503,2,Mariage,2023-01-10,2023-02-01,EN_ATTENTE,EN_LIGNE,
3190,2898,5,Naissance,2025-03-09,2025-03-17,ANNULE,GUICHET,
3191,2434,16,Passeport,2023-02-21,2023-03-02,CONFIRME,EN_LIGNE,
3192,1785,8,Naissance,2024-03-16,2024-04-02,CONFIRME,TELEPHONE,
3193,1488,15,Carte d'identité,2023-03-02,2023-03-12,ANNULE,TELEPHONE,
3194,1998,3,Passeport,2025-06-25,2025-07-05,HONORE,TELEPHONE,
3195,1196,13,Carte d'identité,2024-04-27,2024-05-01,HONORE,TELEPHONE,
3196,2406,13,Urbanisme,2023-08-07,2023-09-06,EN_ATTENTE,TELEPHONE,
3197,2184,14,Etat civil,2024-02-08,2024-02-28,CONFIRME,TELEPHONE,
3198,829,9,Urbanisme,2023-04-17,2023-04-21,ANNULE,EN_LIGNE,
3199,80,10,Mariage,2023-10-04,2023-10-04,EN_ATTENTE,TELEPHONE,
3200,596,3,Passeport,2024-02-29,2024-03-03,EN_ATTENTE,EN_LIGNE,
3201,2699,15,Urbanisme,2024-02-26,2024-03-02,HONORE,TELEPHONE,
3202,404,11,Naissance,2023-11-29,2023-12-16,ANNULE,TELEPHONE,
3203,959,2,Urbanisme,2023-07-31,2023-08-18,ANNULE,EN_LIGNE,
3204,2131,4,Mariage,2025-01-27,2025-02-23,HONORE,EN_LIGNE,
3205,1873,8,Rendez-vous social,2024-08-15,2024-08-17,EN_ATTENTE,GUICHET,
3206,2249,12,Naissance,2025-07-06,2025-07-14,ANNULE,GUICHET,
3207,2113,14,Naissance,2025-08-02,2025-08-23,ANNULE,EN_LIGNE,
3208,382,11,Naissance,2024-08-10,2024-09-07,CONFIRME,GUICHET,
3209,2574,16,Etat civil,2025-01-23,2025-02-07,ANNULE,GUICHET,
3210,642,2,Rendez-vous social,2023-04-07,2023-04-29,CONFIRME,TELEPHONE,
3211,2249,2,Mariage,2025-06-04,2025-06-11,HONORE,GUICHET,
3212,1008,6,Etat civil,2023-07-29,2023-08-13,ANNULE,TELEPHONE,
3213,1851,3,Urbanisme,2024-07-04,2024-07-12,EN_ATTENTE,EN_LIGNE,
3214,1517,8,Naissance,2023-01-05,2023-01-08,CONFIRME,GUICHET,
3215,2023,2,Rendez-vous social,2025-06-29,2025-07-27,ANNULE,TELEPHONE,
3216,732,2,Passeport,2023-11-06,2023-11-10,HONORE,TELEPHONE,
3217,1861,1,Rendez-vous social,2025-05-28,2025-06-05,HONORE,EN_LIGNE,
3218,1858,3,Passeport,2023-10-25,2023-11-12,CONFIRME,TELEPHONE,
3219,546,14,Naissance,2024-12-12,2024-12-22,ANNULE,TELEPHONE,
3220,1819,14,Naissance,2023-09-09,2023-09-14,EN_ATTENTE,EN_LIGNE,
3221,1466,14,Rendez-vous social,2024-10-18,2024-10-29,CONFIRME,EN_LIGNE,
3222,2721,9,Etat civil,2025-09-14,2025-09-20,CONFIRME,GUICHET,
3223,1879,6,Naissance,2025-07-09,2025-07-24,HONORE,GUICHET,
3224,2940,7,Urbanisme,2024-12-21,2025-01-10,CONFIRME,TELEPHONE,
3225,685,7,Mariage,2024-09-05,2024-09-22,CONFIRME,EN_LIGNE,
3226,2820,5,Mariage,2023-01-26,2023-02-18,ANNULE,EN_LIGNE,
3227,151,13,Urbanisme,2025-09-23,2025-10-23,EN_ATTENTE,GUICHET,
3228,501,14,Mariage,2024-05-12,2024-05-18,HONORE,TELEPHONE,
3229,783,9,Naissance,2024-11-13,2024-12-05,EN_ATTENTE,EN_LIGNE,
3230,2289,10,Etat civil,2024-03-22,2024-03-30,EN_ATTENTE,TELEPHONE,
3231,2264,15,Rendez-vous social,2023-01-14,2023-02-10,EN_ATTENTE,GUICHET,
3232,814,4,Mariage,2025-08-02,2025-08-06,CONFIRME,GUICHET,
3233,787,11,Etat civil,2024-11-04,2024-11-23,ANNULE,EN_LIGNE,
3234,775,8,Carte d'identité,2024-07-13,2024-08-03,HONORE,GUICHET,
3235,2983,8,Rendez-vous social,2024-04-25,2024-05-25,CONFIRME,EN_LIGNE,
3236,1826,16,Urbanisme,2024-04-15,2024-05-08,EN_ATTENTE,TELEPHONE,
3237,2251,6,Mariage,2024-11-26,2024-12-19,EN_ATTENTE,TELEPHONE,
3238,2120,1,Carte d'identité,2024-11-15,2024-11-26,HONORE,TELEPHONE,
3239,2000,9,Passeport,2024-09-08,2024-10-05,CONFIRME,TELEPHONE,
3240,815,2,Etat civil,2025-04-30,2025-05-12,HONORE,TELEPHONE,
3241,157,9,Rendez-vous social,2025-09-07,2025-09-16,CONFIRME,GUICHET,
3242,2565,2,Carte d'identité,2023-08-11,2023-08-15,HONORE,GUICHET,
3243,1107,15,Passeport,2024-03-15,2024-04-04,ANNULE,TELEPHONE,
3244,2468,8,Mariage,2023-02-08,2023-03-04,ANNULE,EN_LIGNE,
3245,465,8,Rendez-vous social,2023-01-19,2023-02-02,ANNULE,EN_LIGNE,
3246,1108,4,Mariage,2023-07-20,2023-08-08,ANNULE,EN_LIGNE,
3247,1359,15,Mariage,2025-07-06,2025-07-09,EN_ATTENTE,GUICHET,
3248,214,6,Passeport,2023-05-23,2023-06-22,ANNULE,EN_LIGNE,
3249,746,11,Carte d'identité,2025-09-22,2025-10-01,EN_ATTENTE,GUICHET,
3250,38,8,Urbanisme,2023-09-20,2023-09-22,EN_ATTENTE,EN_LIGNE,
3251,2858,14,Mariage,2023-05-20,2023-06-01,ANNULE,EN_LIGNE,
3252,1935,1,Mariage,2024-09-23,2024-10-15,HONORE,TELEPHONE,
3253,654,9,Etat civil,2025-04-21,2025-05-01,HONORE,TELEPHONE,
3254,2859,7,Naissance,2025-03-09,2025-04-08,EN_ATTENTE,GUICHET,
3255,159,12,Urbanisme,2024-09-25,2024-10-06,CONFIRME,TELEPHONE,
3256,2036,10,Mariage,2024-01-10,2024-02-05,CONFIRME,EN_LIGNE,
3257,2815,3,Rendez-vous social,2023-04-13,2023-05-06,CONFIRME,TELEPHONE,
3258,1451,13,Carte d'identité,2023-05-27,2023-06-14,EN_ATTENTE,TELEPHONE,
3259,2734,6,Passeport,2025-07-20,2025-08-16,HONORE,EN_LIGNE,
3260,2999,8,Mariage,2025-02-07,2025-02-17,EN_ATTENTE,TELEPHONE,
3261,2254,1,Naissance,2024-01-09,2024-01-12,HONORE,EN_LIGNE,
3262,570,15,Urbanisme,2025-09-13,2025-10-06,CONFIRME,TELEPHONE,
3263,818,14,Etat civil,2025-08-16,2025-08-28,EN_ATTENTE,EN_LIGNE,
3264,2247,7,Carte d'identité,2023-08-01,2023-08-17,EN_ATTENTE,EN_LIGNE,
3265,1471,5,Carte d'identité,2024-10-18,2024-10-24,HONORE,TELEPHONE,
3266,2636,7,Carte d'identité,2024-09-28,2024-09-30,EN_ATTENTE,GUICHET,
3267,820,11,Passeport,2025-03-19,2025-03-28,HONORE,TELEPHONE,
3268,95,2,Carte d'identité,2025-07-26,2025-08-13,ANNULE,GUICHET,
3269,2248,10,Urbanisme,2023-06-19,2023-06-24,CONFIRME,TELEPHONE,
3270,2912,3,Etat civil,2023-01-27,2023-02-05,ANNULE,TELEPHONE,
3271,1397,2,Passeport,2025-01-26,2025-01-26,CONFIRME,GUICHET,
3272,28,1,Passeport,2025-04-09,2025-04-29,CONFIRME,EN_LIGNE,
3273,641,2,Carte d'identité,2023-10-06,2023-10-26,HONORE,EN_LIGNE,
3274,607,9,Passeport,2023-01-20,2023-01-25,HONORE,GUICHET,
3275,1296,2,Etat civil,2024-02-16,2024-03-02,CONFIRME,TELEPHONE,
3276,1378,1,Mariage,2024-04-30,2024-05-23,EN_ATTENTE,EN_LIGNE,
3277,2163,11,Naissance,2025-06-25,2025-06-29,EN_ATTENTE,GUICHET,
3278,927,6,Passeport,2024-09-01,2024-09-22,ANNULE,TELEPHONE,
3279,900,4,Etat civil,2023-09-15,2023-09-18,CONFIRME,EN_LIGNE,
3280,2311,16,Passeport,2024-11-30,2024-12-06,HONORE,TELEPHONE,
3281,468,16,Mariage,2025-05-17,2025-05-17,CONFIRME,TELEPHONE,
3282,2371,16,Mariage,2024-01-29,2024-02-15,CONFIRME,EN_LIGNE,
3283,2336,9,Mariage,2023-02-03,2023-02-11,CONFIRME,TELEPHONE,
3284,2060,1,Etat civil,2025-07-05,2025-07-06,EN_ATTENTE,TELEPHONE,
3285,1958,12,Carte d'identité,2025-07-13,2025-07-14,CONFIRME,GUICHET,
3286,312,14,Naissance,2023-09-08,2023-09-22,CONFIRME,TELEPHONE,
3287,1755,10,Naissance,2023-01-29,2023-02-21,ANNULE,GUICHET,
3288,28,4,Urbanisme,2023-02-23,2023-03-01,EN_ATTENTE,GUICHET,
3289,2666,4,Naissance,2025-08-01,2025-08-22,HONORE,TELEPHONE,
3290,1663,11,Mariage,2024-11-11,2024-12-08,HONORE,EN_LIGNE,
3291,2289,11,Etat civil,2024-02-08,2024-02-13,EN_ATTENTE,GUICHET,
3292,840,1,Carte d'identité,2023-07-08,2023-08-02,EN_ATTENTE,GUICHET,
3293,2676,10,Mariage,2023-09-29,2023-10-23,ANNULE,EN_LIGNE,
3294,2922,10,Passeport,2023-11-18,2023-12-13,ANNULE,EN_LIGNE,
3295,2255,10,Urbanisme,2023-10-12,2023-10-15,HONORE,TELEPHONE,
3296,945,10,Urbanisme,2025-09-22,2025-10-19,CONFIRME,GUICHET,
3297,1436,5,Rendez-vous social,2024-05-14,2024-05-17,HONORE,TELEPHONE,
3298,1939,10,Urbanisme,2023-12-17,2024-01-05,HONORE,TELEPHONE,
3299,1834,12,Carte d'identité,2024-05-02,2024-05-09,HONORE,EN_LIGNE,
3300,1785,12,Naissance,2024-06-01,2024-06-07,EN_ATTENTE,TELEPHONE,
3301,2622,9,Rendez-vous social,2024-05-29,2024-06-02,ANNULE,GUICHET,
3302,542,1,Urbanisme,2023-10-08,2023-10-11,CONFIRME,EN_LIGNE,
3303,2779,15,Naissance,2023-01-17,2023-01-24,CONFIRME,GUICHET,
3304,2665,5,Mariage,2025-10-24,2025-11-12,ANNULE,EN_LIGNE,
3305,2778,6,Naissance,2025-06-07,2025-06-08,HONORE,EN_LIGNE,
3306,251,14,Rendez-vous social,2023-08-23,2023-09-16,HONORE,EN_LIGNE,
3307,100,13,Rendez-vous social,2025-10-12,2025-11-02,ANNULE,TELEPHONE,
3308,771,5,Urbanisme,2025-03-15,2025-04-05,ANNULE,TELEPHONE,
3309,842,13,Naissance,2024-08-28,2024-08-31,ANNULE,GUICHET,
3310,1371,16,Urbanisme,2023-12-13,2024-01-05,EN_ATTENTE,GUICHET,
3311,1094,8,Passeport,2023-07-03,2023-08-02,HONORE,EN_LIGNE,
3312,869,2,Rendez-vous social,2025-06-11,2025-07-09,EN_ATTENTE,GUICHET,
3313,339,2,Mariage,2023-08-01,2023-08-10,HONORE,TELEPHONE,
3314,2875,5,Naissance,2025-07-09,2025-07-29,CONFIRME,TELEPHONE,
3315,40,1,Carte d'identité,2023-08-16,2023-08-21,CONFIRME,EN_LIGNE,
3316,1584,6,Mariage,2025-02-13,2025-03-15,EN_ATTENTE,EN_LIGNE,
3317,1607,5,Passeport,2025-08-23,2025-08-24,CONFIRME,GUICHET,
3318,2436,8,Naissance,2023-05-26,2023-06-25,ANNULE,GUICHET,
3319,1058,1,Rendez-vous social,2024-05-14,2024-06-05,HONORE,TELEPHONE,
3320,309,14,Mariage,2025-09-29,2025-10-17,CONFIRME,EN_LIGNE,
3321,2461,1,Etat civil,2023-03-21,2023-04-07,HONORE,TELEPHONE,
3322,1113,1,Carte d'identité,2025-09-20,2025-09-29,ANNULE,EN_LIGNE,
3323,904,3,Naissance,2025-10-14,2025-10-29,HONORE,TELEPHONE,
3324,1192,1,Rendez-vous social,2025-08-29,2025-09-03,CONFIRME,EN_LIGNE,
3325,2155,12,Urbanisme,2024-04-25,2024-05-02,ANNULE,EN_LIGNE,
3326,815,1,Naissance,2024-11-08,2024-11-20,CONFIRME,GUICHET,
3327,206,15,Urbanisme,2025-03-01,2025-03-27,CONFIRME,EN_LIGNE,
3328,2184,12,Rendez-vous social,2025-10-22,2025-10-27,EN_ATTENTE,GUICHET,
3329,1784,5,Carte d'identité,2024-03-30,2024-04-10,ANNULE,EN_LIGNE,
3330,2380,9,Naissance,2025-10-04,2025-10-09,CONFIRME,TELEPHONE,
3331,835,10,Mariage,2023-04-28,2023-05-24,CONFIRME,TELEPHONE,
3332,584,13,Rendez-vous social,2023-11-17,2023-11-24,HONORE,TELEPHONE,
3333,1227,7,Etat civil,2024-05-29,2024-06-27,EN_ATTENTE,TELEPHONE,
3334,1263,11,Naissance,2025-03-09,2025-03-11,CONFIRME,GUICHET,
3335,1858,16,Rendez-vous social,2023-12-13,2023-12-25,ANNULE,TELEPHONE,
3336,2630,14,Passeport,2023-02-18,2023-02-24,HONORE,TELEPHONE,
3337,2854,15,Rendez-vous social,2023-09-12,2023-09-26,EN_ATTENTE,TELEPHONE,
3338,2101,1,Passeport,2024-12-21,2025-01-17,EN_ATTENTE,EN_LIGNE,
3339,1751,10,Passeport,2023-10-02,2023-10-08,EN_ATTENTE,TELEPHONE,
3340,1689,10,Rendez-vous social,2023-11-12,2023-11-16,EN_ATTENTE,TELEPHONE,
3341,1617,12,Passeport,2025-05-31,2025-06-24,ANNULE,TELEPHONE,
3342,2139,3,Naissance,2024-02-28,2024-03-06,HONORE,GUICHET,
3343,1111,15,Rendez-vous social,2025-06-23,2025-07-16,CONFIRME,EN_LIGNE,
3344,1626,13,Passeport,2024-05-22,2024-06-08,ANNULE,EN_LIGNE,
3345,745,1,Rendez-vous social,2024-06-18,2024-07-07,ANNULE,TELEPHONE,
3346,1680,16,Rendez-vous social,2024-06-01,2024-06-09,HONORE,EN_LIGNE,
3347,1622,6,Carte d'identité,2023-06-24,2023-07-24,EN_ATTENTE,EN_LIGNE,
3348,1422,12,Passeport,2024-12-04,2024-12-23,CONFIRME,TELEPHONE,
3349,2739,4,Naissance,2024-01-24,2024-01-28,HONORE,GUICHET,
3350,2249,1,Rendez-vous social,2024-06-29,2024-07-14,ANNULE,GUICHET,
3351,897,7,Mariage,2024-04-29,2024-05-09,EN_ATTENTE,EN_LIGNE,
3352,2562,15,Mariage,2025-03-02,2025-03-23,ANNULE,EN_LIGNE,
3353,2770,4,Carte d'identité,2023-07-03,2023-07-13,EN_ATTENTE,EN_LIGNE,
3354,2824,15,Mariage,2024-10-03,2024-10-12,EN_ATTENTE,EN_LIGNE,
3355,65,3,Etat civil,2023-02-19,2023-03-06,ANNULE,EN_LIGNE,
3356,1712,11,Urbanisme,2024-04-27,2024-05-26,HONORE,TELEPHONE,
3357,1703,4,Etat civil,2024-11-15,2024-12-02,HONORE,GUICHET,
3358,2734,16,Rendez-vous social,2024-01-26,2024-02-22,HONORE,EN_LIGNE,
3359,14,4,Etat civil,2023-05-08,2023-06-04,CONFIRME,EN_LIGNE,
3360,688,9,Etat civil,2025-09-07,2025-09-30,ANNULE,TELEPHONE,
3361,2142,13,Naissance,2023-07-27,2023-08-13,ANNULE,TELEPHONE,
3362,1187,12,Urbanisme,2024-05-13,2024-05-19,ANNULE,EN_LIGNE,
3363,836,4,Etat civil,2025-06-17,2025-07-13,HONORE,TELEPHONE,
3364,1639,1,Urbanisme,2023-06-26,2023-07-11,ANNULE,TELEPHONE,
3365,781,12,Urbanisme,2024-04-27,2024-05-10,HONORE,EN_LIGNE,
3366,1107,10,Etat civil,2023-12-04,2023-12-29,HONORE,TELEPHONE,
3367,2330,1,Urbanisme,2025-07-26,2025-07-27,CONFIRME,TELEPHONE,
3368,672,12,Etat civil,2023-11-13,2023-12-13,ANNULE,TELEPHONE,
3369,1396,10,Naissance,2025-03-30,2025-04-26,EN_ATTENTE,EN_LIGNE,
3370,1173,16,Carte d'identité,2025-07-30,2025-08-25,EN_ATTENTE,EN_LIGNE,
3371,2126,1,Mariage,2025-07-28,2025-08-03,HONORE,EN_LIGNE,
3372,494,13,Urbanisme,2025-05-07,2025-05-08,EN_ATTENTE,EN_LIGNE,
3373,2171,7,Etat civil,2023-07-31,2023-08-06,HONORE,GUICHET,
3374,2600,5,Rendez-vous social,2025-07-08,2025-07-08,EN_ATTENTE,GUICHET,
3375,1339,14,Etat civil,2025-04-15,2025-05-10,HONORE,EN_LIGNE,
3376,2463,13,Urbanisme,2024-09-30,2024-10-25,HONORE,TELEPHONE,
3377,1797,10,Passeport,2023-03-01,2023-03-16,CONFIRME,EN_LIGNE,
3378,689,3,Rendez-vous social,2024-02-10,2024-02-20,ANNULE,TELEPHONE,
3379,2885,12,Urbanisme,2024-04-20,2024-04-30,ANNULE,EN_LIGNE,
3380,2865,9,Etat civil,2024-12-11,2024-12-25,ANNULE,EN_LIGNE,
3381,407,6,Passeport,2025-02-17,2025-03-13,HONORE,TELEPHONE,
3382,2100,16,Naissance,2025-02-26,2025-03-20,CONFIRME,TELEPHONE,
3383,2819,12,Passeport,2023-03-08,2023-03-18,ANNULE,TELEPHONE,
3384,1429,5,Etat civil,2025-02-19,2025-03-13,HONORE,GUICHET,
3385,1950,13,Naissance,2024-07-04,2024-07-04,EN_ATTENTE,EN_LIGNE,
3386,1351,4,Naissance,2023-07-10,2023-07-19,CONFIRME,GUICHET,
3387,1537,10,Etat civil,2023-01-10,2023-01-14,EN_ATTENTE,TELEPHONE,
3388,2190,8,Carte d'identité,2024-10-23,2024-11-07,EN_ATTENTE,GUICHET,
3389,2183,8,Carte d'identité,2023-10-02,2023-10-29,CONFIRME,GUICHET,
3390,1834,8,Naissance,2024-01-05,2024-01-17,EN_ATTENTE,TELEPHONE,
3391,2909,15,Etat civil,2025-03-25,2025-04-05,EN_ATTENTE,GUICHET,
3392,330,16,Naissance,2023-12-10,2023-12-13,EN_ATTENTE,GUICHET,
